"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","dateTime"
"68003","1.660","0.374","243.880","6.800","0.000","2.000",18,2007-02-01 22:46:00
"68004","1.656","0.372","243.650","6.800","0.000","1.000",18,2007-02-01 22:47:00
"68005","1.628","0.366","243.260","6.800","0.000","1.000",18,2007-02-01 22:48:00
"68006","1.566","0.350","243.490","6.600","0.000","2.000",18,2007-02-01 22:49:00
"68007","1.558","0.348","243.030","6.400","0.000","1.000",18,2007-02-01 22:50:00
"68008","1.558","0.348","243.260","6.400","0.000","2.000",18,2007-02-01 22:51:00
"68009","1.554","0.348","243.060","6.400","0.000","1.000",18,2007-02-01 22:52:00
"68010","1.552","0.346","243.000","6.400","0.000","1.000",19,2007-02-01 22:53:00
"68011","1.528","0.312","243.150","6.400","0.000","2.000",18,2007-02-01 22:54:00
"68012","1.484","0.244","243.350","6.200","0.000","1.000",18,2007-02-01 22:55:00
"68013","1.458","0.204","243.500","6.000","0.000","1.000",18,2007-02-01 22:56:00
"68014","1.398","0.108","244.090","5.600","0.000","1.000",18,2007-02-01 22:57:00
"68015","1.400","0.110","244.420","5.600","0.000","2.000",18,2007-02-01 22:58:00
"68016","1.396","0.108","243.970","5.600","0.000","1.000",19,2007-02-01 22:59:00
"68017","1.392","0.108","243.760","5.600","0.000","1.000",18,2007-02-01 23:00:00
"68018","1.396","0.112","244.140","5.600","0.000","1.000",18,2007-02-01 23:01:00
"68019","1.382","0.106","242.930","5.600","0.000","2.000",18,2007-02-01 23:02:00
"68020","1.382","0.106","242.880","5.600","0.000","1.000",18,2007-02-01 23:03:00
"68021","1.384","0.106","243.050","5.600","0.000","1.000",18,2007-02-01 23:04:00
"68022","1.386","0.106","243.400","5.600","0.000","1.000",18,2007-02-01 23:05:00
"68023","1.392","0.110","243.920","5.600","0.000","1.000",19,2007-02-01 23:06:00
"68024","1.400","0.114","244.740","5.600","0.000","2.000",18,2007-02-01 23:07:00
"68025","1.406","0.116","245.230","5.600","0.000","1.000",18,2007-02-01 23:08:00
"68026","1.412","0.118","245.730","5.600","0.000","1.000",19,2007-02-01 23:09:00
"68027","1.376","0.060","245.360","5.600","0.000","1.000",18,2007-02-01 23:10:00
"68028","1.338","0.000","245.510","5.400","0.000","0.000",19,2007-02-01 23:11:00
"68029","1.336","0.000","245.290","5.400","0.000","0.000",18,2007-02-01 23:12:00
"68030","1.332","0.000","244.990","5.400","0.000","0.000",18,2007-02-01 23:13:00
"68031","1.328","0.000","244.540","5.400","0.000","0.000",19,2007-02-01 23:14:00
"68032","1.326","0.000","244.340","5.400","0.000","0.000",18,2007-02-01 23:15:00
"68033","1.324","0.000","244.170","5.400","0.000","0.000",18,2007-02-01 23:16:00
"68034","1.328","0.000","244.470","5.400","0.000","0.000",19,2007-02-01 23:17:00
"68035","1.328","0.000","244.510","5.400","0.000","0.000",18,2007-02-01 23:18:00
"68036","1.310","0.000","242.960","5.400","0.000","0.000",18,2007-02-01 23:19:00
"68037","1.312","0.000","243.080","5.400","0.000","0.000",18,2007-02-01 23:20:00
"68038","1.420","0.108","242.370","5.800","0.000","0.000",18,2007-02-01 23:21:00
"68039","1.408","0.112","241.930","5.800","0.000","0.000",18,2007-02-01 23:22:00
"68040","1.408","0.114","242.290","5.800","0.000","0.000",18,2007-02-01 23:23:00
"68041","1.404","0.112","242.070","5.800","0.000","0.000",18,2007-02-01 23:24:00
"68042","1.454","0.164","241.610","6.000","0.000","0.000",18,2007-02-01 23:25:00
"68043","1.470","0.212","241.470","6.000","0.000","0.000",18,2007-02-01 23:26:00
"68044","1.470","0.212","241.440","6.000","0.000","0.000",17,2007-02-01 23:27:00
"68045","1.472","0.214","241.770","6.000","0.000","0.000",18,2007-02-01 23:28:00
"68046","1.468","0.214","241.550","6.000","0.000","0.000",18,2007-02-01 23:29:00
"68047","1.472","0.218","242.250","6.000","0.000","0.000",18,2007-02-01 23:30:00
"68048","1.464","0.214","241.550","6.000","0.000","0.000",18,2007-02-01 23:31:00
"68049","1.460","0.214","241.510","6.000","0.000","0.000",18,2007-02-01 23:32:00
"68050","1.456","0.212","241.190","6.000","0.000","0.000",18,2007-02-01 23:33:00
"68051","1.456","0.214","241.380","6.000","0.000","0.000",18,2007-02-01 23:34:00
"68052","1.456","0.214","241.420","6.000","0.000","0.000",17,2007-02-01 23:35:00
"68053","1.410","0.152","241.130","5.800","0.000","0.000",18,2007-02-01 23:36:00
"68054","1.344","0.000","241.960","5.400","0.000","0.000",18,2007-02-01 23:37:00
"68055","1.304","0.000","242.200","5.400","0.000","0.000",18,2007-02-01 23:38:00
"68056","1.310","0.000","242.870","5.400","0.000","0.000",18,2007-02-01 23:39:00
"68057","1.316","0.000","243.350","5.400","0.000","0.000",18,2007-02-01 23:40:00
"68058","1.310","0.000","242.870","5.400","0.000","0.000",18,2007-02-01 23:41:00
"68059","1.312","0.000","243.030","5.400","0.000","0.000",18,2007-02-01 23:42:00
"68060","1.314","0.000","243.190","5.400","0.000","0.000",19,2007-02-01 23:43:00
"68061","1.350","0.000","243.250","5.400","0.000","0.000",18,2007-02-01 23:44:00
"68062","1.494","0.000","242.580","6.000","0.000","0.000",18,2007-02-01 23:45:00
"68063","1.388","0.000","242.460","5.600","0.000","0.000",18,2007-02-01 23:46:00
"68064","1.442","0.000","242.350","5.800","0.000","0.000",18,2007-02-01 23:47:00
"68065","1.480","0.000","242.330","6.000","0.000","0.000",18,2007-02-01 23:48:00
"68066","1.422","0.000","242.580","5.800","0.000","0.000",18,2007-02-01 23:49:00
"68067","1.314","0.000","242.810","5.400","0.000","0.000",18,2007-02-01 23:50:00
"68068","1.318","0.000","243.270","5.400","0.000","0.000",18,2007-02-01 23:51:00
"68069","1.328","0.000","244.070","5.400","0.000","0.000",18,2007-02-01 23:52:00
"68070","1.326","0.000","243.920","5.400","0.000","0.000",18,2007-02-01 23:53:00
"68071","1.326","0.000","243.970","5.400","0.000","0.000",18,2007-02-01 23:54:00
"68072","1.318","0.000","243.200","5.400","0.000","0.000",18,2007-02-01 23:55:00
"68073","1.316","0.000","243.040","5.400","0.000","0.000",19,2007-02-01 23:56:00
"68074","1.316","0.000","243.070","5.400","0.000","0.000",18,2007-02-01 23:57:00
"68075","1.320","0.000","243.260","5.400","0.000","0.000",18,2007-02-01 23:58:00
"68076","1.320","0.000","243.280","5.400","0.000","0.000",18,2007-02-01 23:59:00
"68077","1.314","0.000","242.770","5.400","0.000","0.000",18,2007-02-02 00:00:00
"68078","1.410","0.088","242.540","5.800","0.000","0.000",18,2007-02-02 00:01:00
"68079","1.416","0.114","242.220","5.800","0.000","0.000",18,2007-02-02 00:02:00
"68080","1.412","0.114","242.160","5.800","0.000","0.000",18,2007-02-02 00:03:00
"68081","1.410","0.114","242.060","5.800","0.000","0.000",18,2007-02-02 00:04:00
"68082","1.400","0.110","241.390","5.800","0.000","0.000",18,2007-02-02 00:05:00
"68083","1.412","0.116","242.540","5.800","0.000","0.000",18,2007-02-02 00:06:00
"68084","1.418","0.120","243.340","5.800","0.000","0.000",18,2007-02-02 00:07:00
"68085","1.418","0.120","243.400","5.800","0.000","0.000",18,2007-02-02 00:08:00
"68086","1.480","0.186","243.170","6.000","0.000","0.000",18,2007-02-02 00:09:00
"68087","1.484","0.222","242.710","6.200","0.000","0.000",18,2007-02-02 00:10:00
"68088","1.484","0.222","242.740","6.200","0.000","0.000",18,2007-02-02 00:11:00
"68089","1.482","0.220","242.710","6.000","0.000","0.000",18,2007-02-02 00:12:00
"68090","1.484","0.222","243.070","6.200","0.000","0.000",18,2007-02-02 00:13:00
"68091","1.484","0.222","243.080","6.000","0.000","0.000",18,2007-02-02 00:14:00
"68092","1.480","0.222","243.020","6.000","0.000","0.000",18,2007-02-02 00:15:00
"68093","1.430","0.154","242.800","5.800","0.000","0.000",18,2007-02-02 00:16:00
"68094","1.378","0.084","242.430","5.600","0.000","0.000",18,2007-02-02 00:17:00
"68095","1.380","0.084","242.770","5.600","0.000","0.000",18,2007-02-02 00:18:00
"68096","1.380","0.084","242.750","5.600","0.000","0.000",18,2007-02-02 00:19:00
"68097","1.370","0.076","242.360","5.600","0.000","0.000",18,2007-02-02 00:20:00
"68098","1.308","0.000","242.490","5.400","0.000","0.000",18,2007-02-02 00:21:00
"68099","1.308","0.000","242.470","5.400","0.000","0.000",18,2007-02-02 00:22:00
"68100","1.308","0.000","242.370","5.400","0.000","0.000",18,2007-02-02 00:23:00
"68101","1.302","0.000","241.930","5.400","0.000","0.000",18,2007-02-02 00:24:00
"68102","1.168","0.000","242.110","5.000","0.000","0.000",17,2007-02-02 00:25:00
"68103","0.228","0.000","243.670","1.000","0.000","0.000",0,2007-02-02 00:26:00
"68104","0.228","0.000","243.960","1.000","0.000","0.000",0,2007-02-02 00:27:00
"68105","0.230","0.000","244.930","1.000","0.000","0.000",0,2007-02-02 00:28:00
"68106","0.230","0.000","244.900","1.000","0.000","0.000",0,2007-02-02 00:29:00
"68107","0.228","0.000","244.560","1.000","0.000","0.000",0,2007-02-02 00:30:00
"68108","0.228","0.000","244.160","1.000","0.000","0.000",0,2007-02-02 00:31:00
"68109","0.228","0.000","243.810","1.000","0.000","0.000",0,2007-02-02 00:32:00
"68110","0.228","0.000","244.160","1.000","0.000","0.000",0,2007-02-02 00:33:00
"68111","0.230","0.000","244.780","1.000","0.000","0.000",0,2007-02-02 00:34:00
"68112","0.230","0.000","244.710","1.000","0.000","0.000",0,2007-02-02 00:35:00
"68113","0.228","0.000","244.460","1.000","0.000","0.000",0,2007-02-02 00:36:00
"68114","0.226","0.000","243.650","1.000","0.000","0.000",0,2007-02-02 00:37:00
"68115","0.226","0.000","243.130","1.000","0.000","0.000",0,2007-02-02 00:38:00
"68116","0.226","0.000","243.170","1.000","0.000","0.000",0,2007-02-02 00:39:00
"68117","0.224","0.000","242.420","1.000","0.000","0.000",0,2007-02-02 00:40:00
"68118","0.310","0.078","241.840","1.400","0.000","0.000",0,2007-02-02 00:41:00
"68119","0.332","0.118","241.410","1.400","0.000","0.000",0,2007-02-02 00:42:00
"68120","0.330","0.122","242.380","1.400","0.000","0.000",0,2007-02-02 00:43:00
"68121","0.330","0.122","242.380","1.400","0.000","0.000",0,2007-02-02 00:44:00
"68122","0.328","0.124","242.270","1.400","0.000","0.000",0,2007-02-02 00:45:00
"68123","0.326","0.124","242.330","1.400","0.000","0.000",0,2007-02-02 00:46:00
"68124","0.326","0.124","242.760","1.400","0.000","0.000",0,2007-02-02 00:47:00
"68125","0.324","0.122","242.320","1.400","0.000","0.000",0,2007-02-02 00:48:00
"68126","0.322","0.122","242.160","1.400","0.000","0.000",0,2007-02-02 00:49:00
"68127","0.322","0.124","242.370","1.400","0.000","0.000",0,2007-02-02 00:50:00
"68128","0.322","0.128","243.120","1.400","0.000","0.000",0,2007-02-02 00:51:00
"68129","0.320","0.126","242.940","1.400","0.000","0.000",0,2007-02-02 00:52:00
"68130","0.384","0.190","242.600","1.800","0.000","0.000",0,2007-02-02 00:53:00
"68131","0.394","0.226","241.720","1.800","0.000","0.000",0,2007-02-02 00:54:00
"68132","0.394","0.224","241.740","1.800","0.000","0.000",0,2007-02-02 00:55:00
"68133","0.334","0.140","241.900","1.400","0.000","0.000",0,2007-02-02 00:56:00
"68134","0.300","0.092","242.280","1.200","0.000","0.000",0,2007-02-02 00:57:00
"68135","0.300","0.094","242.520","1.200","0.000","0.000",0,2007-02-02 00:58:00
"68136","0.296","0.092","241.910","1.200","0.000","0.000",0,2007-02-02 00:59:00
"68137","0.390","0.214","241.980","1.800","0.000","0.000",0,2007-02-02 01:00:00
"68138","0.378","0.216","241.960","1.800","0.000","1.000",0,2007-02-02 01:01:00
"68139","0.376","0.218","242.100","1.800","0.000","2.000",0,2007-02-02 01:02:00
"68140","0.376","0.216","242.040","1.800","0.000","1.000",0,2007-02-02 01:03:00
"68141","0.340","0.160","241.940","1.600","0.000","1.000",0,2007-02-02 01:04:00
"68142","0.306","0.108","241.480","1.400","0.000","2.000",0,2007-02-02 01:05:00
"68143","0.306","0.108","241.590","1.400","0.000","1.000",0,2007-02-02 01:06:00
"68144","0.306","0.108","241.510","1.400","0.000","2.000",0,2007-02-02 01:07:00
"68145","0.306","0.108","241.740","1.400","0.000","1.000",0,2007-02-02 01:08:00
"68146","0.306","0.112","242.430","1.400","0.000","1.000",0,2007-02-02 01:09:00
"68147","0.308","0.114","242.920","1.400","0.000","2.000",0,2007-02-02 01:10:00
"68148","0.306","0.112","242.710","1.400","0.000","1.000",0,2007-02-02 01:11:00
"68149","0.306","0.112","242.680","1.400","0.000","1.000",0,2007-02-02 01:12:00
"68150","0.308","0.120","244.080","1.400","0.000","2.000",0,2007-02-02 01:13:00
"68151","0.306","0.120","244.060","1.400","0.000","1.000",0,2007-02-02 01:14:00
"68152","0.306","0.118","243.980","1.400","0.000","1.000",0,2007-02-02 01:15:00
"68153","0.304","0.118","243.670","1.400","0.000","2.000",0,2007-02-02 01:16:00
"68154","0.302","0.116","243.380","1.400","0.000","1.000",0,2007-02-02 01:17:00
"68155","0.300","0.112","242.750","1.200","0.000","1.000",0,2007-02-02 01:18:00
"68156","0.300","0.112","242.740","1.200","0.000","2.000",0,2007-02-02 01:19:00
"68157","0.296","0.108","241.400","1.200","0.000","1.000",0,2007-02-02 01:20:00
"68158","0.372","0.186","241.410","1.800","0.000","1.000",0,2007-02-02 01:21:00
"68159","0.406","0.242","241.470","2.000","0.000","1.000",0,2007-02-02 01:22:00
"68160","0.400","0.240","241.090","1.800","0.000","1.000",0,2007-02-02 01:23:00
"68161","0.400","0.244","241.630","1.800","0.000","2.000",0,2007-02-02 01:24:00
"68162","0.398","0.242","241.520","1.800","0.000","1.000",0,2007-02-02 01:25:00
"68163","0.396","0.242","241.570","1.800","0.000","1.000",0,2007-02-02 01:26:00
"68164","0.394","0.242","241.420","1.800","0.000","1.000",0,2007-02-02 01:27:00
"68165","0.392","0.244","241.690","1.800","0.000","1.000",0,2007-02-02 01:28:00
"68166","0.390","0.242","241.490","1.800","0.000","2.000",0,2007-02-02 01:29:00
"68167","0.388","0.242","241.410","1.800","0.000","1.000",0,2007-02-02 01:30:00
"68168","0.358","0.188","241.430","1.600","0.000","1.000",0,2007-02-02 01:31:00
"68169","0.318","0.122","241.820","1.400","0.000","0.000",0,2007-02-02 01:32:00
"68170","0.316","0.122","241.820","1.400","0.000","0.000",0,2007-02-02 01:33:00
"68171","0.318","0.122","242.190","1.400","0.000","0.000",0,2007-02-02 01:34:00
"68172","0.318","0.124","242.580","1.400","0.000","0.000",0,2007-02-02 01:35:00
"68173","0.254","0.000","242.620","1.000","0.000","0.000",0,2007-02-02 01:36:00
"68174","0.222","0.000","241.760","1.000","0.000","0.000",0,2007-02-02 01:37:00
"68175","0.312","0.086","241.290","1.400","0.000","0.000",0,2007-02-02 01:38:00
"68176","0.298","0.090","241.470","1.200","0.000","0.000",0,2007-02-02 01:39:00
"68177","0.300","0.090","241.570","1.200","0.000","0.000",0,2007-02-02 01:40:00
"68178","0.300","0.092","241.950","1.200","0.000","0.000",0,2007-02-02 01:41:00
"68179","0.298","0.092","241.810","1.200","0.000","0.000",0,2007-02-02 01:42:00
"68180","0.296","0.090","241.830","1.200","0.000","0.000",0,2007-02-02 01:43:00
"68181","0.296","0.092","242.270","1.200","0.000","0.000",0,2007-02-02 01:44:00
"68182","0.296","0.094","242.560","1.200","0.000","0.000",0,2007-02-02 01:45:00
"68183","0.294","0.094","242.740","1.200","0.000","0.000",0,2007-02-02 01:46:00
"68184","0.294","0.096","243.060","1.200","0.000","0.000",0,2007-02-02 01:47:00
"68185","0.272","0.062","243.210","1.200","0.000","0.000",0,2007-02-02 01:48:00
"68186","0.224","0.000","243.080","1.000","0.000","0.000",0,2007-02-02 01:49:00
"68187","0.224","0.000","242.610","1.000","0.000","0.000",0,2007-02-02 01:50:00
"68188","0.224","0.000","242.350","1.000","0.000","0.000",0,2007-02-02 01:51:00
"68189","0.222","0.000","242.050","1.000","0.000","0.000",0,2007-02-02 01:52:00
"68190","0.222","0.000","241.820","1.000","0.000","0.000",0,2007-02-02 01:53:00
"68191","0.224","0.000","242.440","1.000","0.000","0.000",0,2007-02-02 01:54:00
"68192","0.224","0.000","242.400","1.000","0.000","0.000",0,2007-02-02 01:55:00
"68193","0.222","0.000","242.070","1.000","0.000","0.000",0,2007-02-02 01:56:00
"68194","0.220","0.000","240.970","1.000","0.000","0.000",0,2007-02-02 01:57:00
"68195","0.220","0.000","241.300","1.000","0.000","0.000",0,2007-02-02 01:58:00
"68196","0.220","0.000","240.920","1.000","0.000","0.000",0,2007-02-02 01:59:00
"68197","0.220","0.000","241.160","1.000","0.000","0.000",0,2007-02-02 02:00:00
"68198","0.262","0.000","242.710","1.200","0.000","0.000",0,2007-02-02 02:01:00
"68199","0.338","0.130","243.460","1.400","0.000","0.000",0,2007-02-02 02:02:00
"68200","0.334","0.132","243.880","1.400","0.000","0.000",0,2007-02-02 02:03:00
"68201","0.332","0.130","243.730","1.400","0.000","0.000",0,2007-02-02 02:04:00
"68202","0.330","0.130","243.460","1.400","0.000","0.000",0,2007-02-02 02:05:00
"68203","0.328","0.130","243.530","1.400","0.000","0.000",0,2007-02-02 02:06:00
"68204","0.326","0.128","243.190","1.400","0.000","0.000",0,2007-02-02 02:07:00
"68205","0.326","0.128","243.140","1.400","0.000","0.000",0,2007-02-02 02:08:00
"68206","0.324","0.130","243.520","1.400","0.000","0.000",0,2007-02-02 02:09:00
"68207","0.324","0.134","244.220","1.400","0.000","0.000",0,2007-02-02 02:10:00
"68208","0.324","0.132","243.850","1.400","0.000","0.000",0,2007-02-02 02:11:00
"68209","0.322","0.130","243.560","1.400","0.000","0.000",0,2007-02-02 02:12:00
"68210","0.322","0.132","244.140","1.400","0.000","0.000",0,2007-02-02 02:13:00
"68211","0.322","0.132","244.160","1.400","0.000","0.000",0,2007-02-02 02:14:00
"68212","0.322","0.132","243.910","1.400","0.000","0.000",0,2007-02-02 02:15:00
"68213","0.278","0.070","243.780","1.200","0.000","0.000",0,2007-02-02 02:16:00
"68214","0.226","0.000","244.250","1.000","0.000","0.000",0,2007-02-02 02:17:00
"68215","0.230","0.000","245.380","1.000","0.000","0.000",0,2007-02-02 02:18:00
"68216","0.230","0.000","246.100","1.000","0.000","0.000",0,2007-02-02 02:19:00
"68217","0.232","0.000","246.570","1.000","0.000","0.000",0,2007-02-02 02:20:00
"68218","0.232","0.000","246.390","1.000","0.000","0.000",0,2007-02-02 02:21:00
"68219","0.306","0.084","245.730","1.400","0.000","0.000",0,2007-02-02 02:22:00
"68220","0.306","0.106","245.240","1.400","0.000","0.000",0,2007-02-02 02:23:00
"68221","0.306","0.106","245.160","1.400","0.000","0.000",0,2007-02-02 02:24:00
"68222","0.306","0.106","244.960","1.200","0.000","0.000",0,2007-02-02 02:25:00
"68223","0.306","0.106","245.060","1.400","0.000","0.000",0,2007-02-02 02:26:00
"68224","0.304","0.106","245.080","1.200","0.000","0.000",0,2007-02-02 02:27:00
"68225","0.302","0.104","244.640","1.200","0.000","0.000",0,2007-02-02 02:28:00
"68226","0.300","0.102","244.230","1.200","0.000","0.000",0,2007-02-02 02:29:00
"68227","0.298","0.102","244.340","1.200","0.000","0.000",0,2007-02-02 02:30:00
"68228","0.300","0.104","244.770","1.200","0.000","0.000",0,2007-02-02 02:31:00
"68229","0.274","0.066","245.350","1.200","0.000","0.000",0,2007-02-02 02:32:00
"68230","0.228","0.000","244.940","1.000","0.000","0.000",0,2007-02-02 02:33:00
"68231","0.226","0.000","243.890","1.000","0.000","0.000",0,2007-02-02 02:34:00
"68232","0.226","0.000","243.790","1.000","0.000","0.000",0,2007-02-02 02:35:00
"68233","0.228","0.000","244.720","1.000","0.000","0.000",0,2007-02-02 02:36:00
"68234","0.228","0.000","244.870","1.000","0.000","0.000",0,2007-02-02 02:37:00
"68235","0.228","0.000","244.820","1.000","0.000","0.000",0,2007-02-02 02:38:00
"68236","0.228","0.000","244.650","1.000","0.000","0.000",0,2007-02-02 02:39:00
"68237","0.226","0.000","243.870","1.000","0.000","0.000",0,2007-02-02 02:40:00
"68238","0.226","0.000","243.550","1.000","0.000","0.000",0,2007-02-02 02:41:00
"68239","0.338","0.114","243.690","1.600","0.000","0.000",0,2007-02-02 02:42:00
"68240","0.338","0.134","244.630","1.400","0.000","0.000",0,2007-02-02 02:43:00
"68241","0.334","0.136","244.630","1.400","0.000","0.000",0,2007-02-02 02:44:00
"68242","0.334","0.136","244.710","1.400","0.000","0.000",0,2007-02-02 02:45:00
"68243","0.332","0.134","244.650","1.400","0.000","0.000",0,2007-02-02 02:46:00
"68244","0.330","0.136","245.050","1.400","0.000","0.000",0,2007-02-02 02:47:00
"68245","0.328","0.132","244.390","1.400","0.000","0.000",0,2007-02-02 02:48:00
"68246","0.328","0.132","244.290","1.400","0.000","0.000",0,2007-02-02 02:49:00
"68247","0.326","0.132","244.340","1.400","0.000","0.000",0,2007-02-02 02:50:00
"68248","0.324","0.130","243.980","1.400","0.000","0.000",0,2007-02-02 02:51:00
"68249","0.324","0.132","244.190","1.400","0.000","0.000",0,2007-02-02 02:52:00
"68250","0.322","0.128","243.590","1.400","0.000","0.000",0,2007-02-02 02:53:00
"68251","0.322","0.132","244.430","1.400","0.000","0.000",0,2007-02-02 02:54:00
"68252","0.322","0.132","244.090","1.400","0.000","0.000",0,2007-02-02 02:55:00
"68253","0.296","0.094","243.410","1.200","0.000","0.000",0,2007-02-02 02:56:00
"68254","0.224","0.000","243.090","1.000","0.000","0.000",0,2007-02-02 02:57:00
"68255","0.226","0.000","243.430","1.000","0.000","0.000",0,2007-02-02 02:58:00
"68256","0.224","0.000","243.150","1.000","0.000","0.000",0,2007-02-02 02:59:00
"68257","0.226","0.000","243.890","1.000","0.000","0.000",0,2007-02-02 03:00:00
"68258","0.226","0.000","244.150","1.000","0.000","0.000",0,2007-02-02 03:01:00
"68259","0.226","0.000","243.940","1.000","0.000","0.000",0,2007-02-02 03:02:00
"68260","0.226","0.000","243.730","1.000","0.000","0.000",0,2007-02-02 03:03:00
"68261","0.224","0.000","243.080","1.000","0.000","0.000",0,2007-02-02 03:04:00
"68262","0.226","0.000","243.410","1.000","0.000","0.000",0,2007-02-02 03:05:00
"68263","0.268","0.000","243.940","1.200","0.000","0.000",0,2007-02-02 03:06:00
"68264","0.304","0.102","244.250","1.200","0.000","0.000",0,2007-02-02 03:07:00
"68265","0.304","0.100","243.950","1.200","0.000","0.000",0,2007-02-02 03:08:00
"68266","0.304","0.098","243.680","1.200","0.000","0.000",0,2007-02-02 03:09:00
"68267","0.302","0.100","243.830","1.200","0.000","0.000",0,2007-02-02 03:10:00
"68268","0.300","0.098","243.410","1.200","0.000","0.000",0,2007-02-02 03:11:00
"68269","0.298","0.094","242.850","1.200","0.000","0.000",0,2007-02-02 03:12:00
"68270","0.298","0.098","243.440","1.200","0.000","0.000",0,2007-02-02 03:13:00
"68271","0.296","0.096","243.180","1.200","0.000","0.000",0,2007-02-02 03:14:00
"68272","0.296","0.096","243.200","1.200","0.000","0.000",0,2007-02-02 03:15:00
"68273","0.284","0.080","242.890","1.200","0.000","0.000",0,2007-02-02 03:16:00
"68274","0.224","0.000","242.680","1.000","0.000","0.000",0,2007-02-02 03:17:00
"68275","0.224","0.000","243.180","1.000","0.000","0.000",0,2007-02-02 03:18:00
"68276","0.226","0.000","243.350","1.000","0.000","0.000",0,2007-02-02 03:19:00
"68277","0.226","0.000","244.000","1.000","0.000","0.000",0,2007-02-02 03:20:00
"68278","0.226","0.000","244.090","1.000","0.000","0.000",0,2007-02-02 03:21:00
"68279","0.302","0.072","243.940","1.400","0.000","0.000",0,2007-02-02 03:22:00
"68280","0.338","0.130","243.900","1.400","0.000","0.000",0,2007-02-02 03:23:00
"68281","0.334","0.132","244.170","1.400","0.000","0.000",0,2007-02-02 03:24:00
"68282","0.334","0.132","244.400","1.400","0.000","0.000",0,2007-02-02 03:25:00
"68283","0.332","0.132","244.440","1.400","0.000","0.000",0,2007-02-02 03:26:00
"68284","0.376","0.180","244.690","1.800","0.000","0.000",0,2007-02-02 03:27:00
"68285","0.414","0.268","245.490","2.000","0.000","0.000",0,2007-02-02 03:28:00
"68286","0.412","0.266","245.260","2.000","0.000","2.000",0,2007-02-02 03:29:00
"68287","0.408","0.260","244.390","2.000","0.000","1.000",0,2007-02-02 03:30:00
"68288","0.408","0.256","243.580","2.000","0.000","1.000",0,2007-02-02 03:31:00
"68289","0.406","0.254","243.340","2.000","0.000","2.000",0,2007-02-02 03:32:00
"68290","0.404","0.252","242.890","2.000","0.000","1.000",0,2007-02-02 03:33:00
"68291","0.402","0.248","242.200","1.800","0.000","2.000",0,2007-02-02 03:34:00
"68292","0.400","0.244","241.800","1.800","0.000","1.000",0,2007-02-02 03:35:00
"68293","0.400","0.248","242.230","1.800","0.000","1.000",0,2007-02-02 03:36:00
"68294","0.312","0.122","242.510","1.400","0.000","2.000",0,2007-02-02 03:37:00
"68295","0.306","0.112","242.550","1.400","0.000","1.000",0,2007-02-02 03:38:00
"68296","0.306","0.114","242.930","1.400","0.000","2.000",0,2007-02-02 03:39:00
"68297","0.308","0.118","243.820","1.400","0.000","1.000",0,2007-02-02 03:40:00
"68298","0.308","0.118","244.100","1.400","0.000","1.000",0,2007-02-02 03:41:00
"68299","0.306","0.118","243.840","1.400","0.000","2.000",0,2007-02-02 03:42:00
"68300","0.302","0.112","242.680","1.200","0.000","1.000",0,2007-02-02 03:43:00
"68301","0.300","0.110","242.240","1.200","0.000","1.000",0,2007-02-02 03:44:00
"68302","0.300","0.108","241.900","1.200","0.000","1.000",0,2007-02-02 03:45:00
"68303","0.300","0.110","242.350","1.200","0.000","2.000",0,2007-02-02 03:46:00
"68304","0.300","0.112","242.660","1.200","0.000","1.000",0,2007-02-02 03:47:00
"68305","0.298","0.112","242.720","1.200","0.000","1.000",0,2007-02-02 03:48:00
"68306","0.298","0.108","242.040","1.200","0.000","1.000",0,2007-02-02 03:49:00
"68307","0.296","0.108","241.850","1.200","0.000","2.000",0,2007-02-02 03:50:00
"68308","0.390","0.216","242.220","1.800","0.000","1.000",0,2007-02-02 03:51:00
"68309","0.372","0.216","242.220","1.800","0.000","1.000",0,2007-02-02 03:52:00
"68310","0.372","0.214","241.990","1.800","0.000","1.000",0,2007-02-02 03:53:00
"68311","0.370","0.214","242.130","1.800","0.000","2.000",0,2007-02-02 03:54:00
"68312","0.370","0.214","242.170","1.800","0.000","1.000",0,2007-02-02 03:55:00
"68313","0.368","0.216","242.390","1.800","0.000","1.000",0,2007-02-02 03:56:00
"68314","0.370","0.222","243.270","1.800","0.000","1.000",0,2007-02-02 03:57:00
"68315","0.320","0.140","244.050","1.400","0.000","1.000",0,2007-02-02 03:58:00
"68316","0.296","0.100","243.500","1.200","0.000","0.000",0,2007-02-02 03:59:00
"68317","0.292","0.092","243.060","1.200","0.000","0.000",0,2007-02-02 04:00:00
"68318","0.224","0.000","242.220","1.000","0.000","0.000",0,2007-02-02 04:01:00
"68319","0.278","0.000","242.720","1.200","0.000","0.000",0,2007-02-02 04:02:00
"68320","0.336","0.126","242.930","1.400","0.000","0.000",0,2007-02-02 04:03:00
"68321","0.334","0.128","243.020","1.400","0.000","0.000",0,2007-02-02 04:04:00
"68322","0.330","0.126","242.650","1.400","0.000","0.000",0,2007-02-02 04:05:00
"68323","0.330","0.126","242.720","1.400","0.000","0.000",0,2007-02-02 04:06:00
"68324","0.326","0.122","242.250","1.400","0.000","0.000",0,2007-02-02 04:07:00
"68325","0.324","0.120","241.620","1.400","0.000","0.000",0,2007-02-02 04:08:00
"68326","0.324","0.122","241.940","1.400","0.000","0.000",0,2007-02-02 04:09:00
